YAHOO TICKER,COMPANY NAME,INDUSTRY,COUNTRY TRADED,EXCHANGE
CCV.TO,CounterPath Corporation,Technical & System Software,Canada,Toronto Stock Exchange
CVT.AX,Covata Ltd,Technical & System Software,Australia,Australian Stock Exchange
CRANES.BO,Cranes Software Intl,Technical & System Software,India,Bombay Stock Exchange
COMPULE.BO,CTIL Ltd,Technical & System Software,India,Bombay Stock Exchange
CYBERMAT.BO,Cybermate Infotek Ltd,Technical & System Software,India,Bombay Stock Exchange
CYBERSC.BO,Cyberscape Multimedia Ltd,Technical & System Software,India,Bombay Stock Exchange
CYRP,CYBRA Corporation,Technical & System Software,United States of America,
CYRP,CYBRA Corporation,Technical & System Software,United States of America,
CRX.V,Cytiva Software Inc.,Technical & System Software,Canada,TSX Venture Exchange
DLT.PA,Dalet,Technical & System Software,France,Paris Stock Exchange
MLDAM.PA,Damaris SA,Technical & System Software,France,Paris Stock Exchange
DSY.DE,Dassault Systemes SA,Technical & System Software,Germany,XETRA Stock Exchange
DSY.PA,Dassault Systemes SA,Technical & System Software,France,Paris Stock Exchange
DSY1.DE,Dassault Systemes SA,Technical & System Software,Germany,XETRA Stock Exchange
DSYNV.PA,Dassault Systemes SA,Technical & System Software,France,Paris Stock Exchange
DDD.L,DDD Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
DSX.AX,Decimal Software Ltd,Technical & System Software,Australia,Australian Stock Exchange
DC2.DE,Descartes Systems Group Inc,Technical & System Software,Germany,XETRA Stock Exchange
DSG.TO,Descartes Systems Group Inc,Technical & System Software,Canada,Toronto Stock Exchange
DME.DE,Destiny Media Technologies Inc,Technical & System Software,Germany,XETRA Stock Exchange
DSY.V,Destiny Media Technologies Inc,Technical & System Software,Canada,TSX Venture Exchange
4D4.DE,Diagnos Inc,Technical & System Software,Germany,XETRA Stock Exchange
ADK.V,Diagnos Inc,Technical & System Software,Canada,TSX Venture Exchange
RIV.DE,Digital River Inc,Technical & System Software,Germany,XETRA Stock Exchange
MLDIG.PA,Digitech,Technical & System Software,France,Paris Stock Exchange
DIL.NZ,Diligent Board Member,Technical & System Software,New Zeland,New Zealand Stock Exchange
DSG.L,Dillistone Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
5CH.SI,DMX Technologies Group Ltd,Technical & System Software,Singapore,Singapore Stock Exchange
DOTD.L,dotDigital Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
EYE.L,Eagle Eye Solutions Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
ALSTA.PA,EasyVista SA,Technical & System Software,France,Paris Stock Exchange
EWZ.DE,Ebix Inc,Technical & System Software,Germany,XETRA Stock Exchange
ECK.L,Eckoh PLC,Technical & System Software,United Kingdom,London Stock Exchange
4EF.DE,EFuture Information,Technical & System Software,Germany,XETRA Stock Exchange
EGS.L,EG Solutions PLC,Technical & System Software,United Kingdom,London Stock Exchange
ELCO.L,Eleco PLC,Technical & System Software,United Kingdom,London Stock Exchange
EDP.L,Electronic Data Processing PLC,Technical & System Software,United Kingdom,London Stock Exchange
ELNET.BO,Elnet Technologies Ltd,Technical & System Software,India,Bombay Stock Exchange
ELNET.NS,Elnet Technologies Ltd,Technical & System Software,India,National Stock Exchange of India
EMIS.L,EMIS Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
EPT.V,Empower Technologies Corp,Technical & System Software,Canada,TSX Venture Exchange
ELX,Emulex Corporation,Technical & System Software,United States of America,
ENCORE.BO,Encore Software Ltd,Technical & System Software,India,Bombay Stock Exchange
EED.DE,Enea AB,Technical & System Software,Germany,XETRA Stock Exchange
EOL.AX,Energy One Ltd,Technical & System Software,Australia,Australian Stock Exchange
ESL.TO,Enghouse Systems Ltd,Technical & System Software,Canada,Toronto Stock Exchange
ESN.AX,Entellect Solutions Ltd,Technical & System Software,Australia,Australian Stock Exchange
8213.HK,Epicurean and Company Ltd,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
MLE.DE,Eplus Inc,Technical & System Software,Germany,XETRA Stock Exchange
ERMS,eRoomSystem Technologies Inc.,Technical & System Software,United States of America,
ESCH.L,Escher Group Holdings PLC,Technical & System Software,United Kingdom,London Stock Exchange
ESI.PA,Esi Group,Technical & System Software,France,Paris Stock Exchange
EKE.DE,Esker,Technical & System Software,Germany,XETRA Stock Exchange
ESK.PA,Esker,Technical & System Software,France,Paris Stock Exchange
ESP.TO,Espial Group Inc,Technical & System Software,Canada,Toronto Stock Exchange
ESK.AX,Etherstack PLC,Technical & System Software,Australia,Australian Stock Exchange
EUSP.L,EU Supply PLC,Technical & System Software,United Kingdom,London Stock Exchange
EVOL,Evolving Systems Inc.,Technical & System Software,United States of America,
8048.HK,Excel Tech. Int'l,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
DTV.DE,F-Secure Corp,Technical & System Software,Germany,XETRA Stock Exchange
FAA.DE,Fabasoft AG,Technical & System Software,Germany,XETRA Stock Exchange
NP3.DE,FalconStor Software Inc,Technical & System Software,Germany,XETRA Stock Exchange
FINANTECH.NS,Financial Technologies,Technical & System Software,India,National Stock Exchange of India
FINTECH.BO,Financial Technologies,Technical & System Software,India,Bombay Stock Exchange
FIN.NZ,FiNZsoft Solutions Ltd,Technical & System Software,New Zeland,New Zealand Stock Exchange
8050.HK,FlexSystem Holdings Ltd.,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
FBD.DE,Forbidden Technologies PLC,Technical & System Software,Germany,XETRA Stock Exchange
FBT.L,Forbidden Technologies PLC,Technical & System Software,United Kingdom,London Stock Exchange
FO8.DE,Fortinet Inc,Technical & System Software,Germany,XETRA Stock Exchange
FOU1.DE,Founder Holdings Ltd,Technical & System Software,Germany,XETRA Stock Exchange
0418.HK,Founder Holdings Ltd.,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
FRONTINF.BO,Frontier Information,Technical & System Software,India,Bombay Stock Exchange
GBG.L,GB Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
LDV.DE,Gemalto,Technical & System Software,Germany,XETRA Stock Exchange
GEODLTD.BO,Geodesic Ltd,Technical & System Software,India,Bombay Stock Exchange
GEOMETRIC.BO,Geometric Ltd,Technical & System Software,India,Bombay Stock Exchange
GEOMETRIC.NS,Geometric Ltd,Technical & System Software,India,National Stock Exchange of India
GNG.L,Geong International Ltd,Technical & System Software,United Kingdom,London Stock Exchange
GEO.NZ,GeoOP Ltd,Technical & System Software,New Zeland,New Zealand Stock Exchange
GKS.DE,GK Software AG,Technical & System Software,Germany,XETRA Stock Exchange
8271.HK,Global Digital Creations,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
GDC.DE,Global Digital Creations,Technical & System Software,Germany,XETRA Stock Exchange
GLOG.BR,Global Graphics SE,Technical & System Software,United States of America,
MLGLO.PA,Global Interface SA,Technical & System Software,France,Paris Stock Exchange
8060.HK,Global Link,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
GBO.L,Globo PLC,Technical & System Software,United Kingdom,London Stock Exchange
GCU.DE,Gresham Computing PLC,Technical & System Software,Germany,XETRA Stock Exchange
GHT.L,Gresham Computing PLC,Technical & System Software,United Kingdom,London Stock Exchange
INW.DE,Group Business Software AG,Technical & System Software,Germany,XETRA Stock Exchange
HGN.TO,Halogen Software Inc,Technical & System Software,Canada,Toronto Stock Exchange
HSN.AX,Hansen Technologies Ltd,Technical & System Software,Australia,Australian Stock Exchange
0818.HK,Hi Sun Technology (China) Ltd.,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
HITKITGLO.BO,Hit Kit Global Solutions Ltd,Technical & System Software,India,Bombay Stock Exchange
HPTO,HopTo Inc.,Technical & System Software,United States of America,
IPOWER.BO,I Power Solutions India Ltd,Technical & System Software,India,Bombay Stock Exchange
FAO2.DE,i:FAO AG,Technical & System Software,Germany,XETRA Stock Exchange
NC9B.DE,IAR Systems Group AB,Technical & System Software,Germany,XETRA Stock Exchange
ICAD,"iCAD, Inc.",Technical & System Software,United States of America,
ICSA.NS,ICSA (India) Ltd,Technical & System Software,India,National Stock Exchange of India
ICSAIND.BO,ICSA (India) Ltd,Technical & System Software,India,Bombay Stock Exchange
IDEA.L,Ideagen PLC,Technical & System Software,United Kingdom,London Stock Exchange
IDOX.L,IDOX PLC,Technical & System Software,United Kingdom,London Stock Exchange
MLIDS.PA,IDS,Technical & System Software,France,Paris Stock Exchange
IGE.PA,IGE Plus XAO SA,Technical & System Software,France,Paris Stock Exchange
IKE.NZ,IkeGPS Group Ltd,Technical & System Software,New Zeland,New Zealand Stock Exchange
ILA.V,iLOOKABOUT Corp,Technical & System Software,Canada,TSX Venture Exchange
IM9.DE,Image Sensing Systems Inc,Technical & System Software,Germany,XETRA Stock Exchange
IMTK.L,Imaginatik PLC,Technical & System Software,United Kingdom,London Stock Exchange
IMO.L,IMImobile PLC,Technical & System Software,United Kingdom,London Stock Exchange
IMV.DE,Immersion Corp,Technical & System Software,Germany,XETRA Stock Exchange
INCA.L,Incadea PLC,Technical & System Software,United Kingdom,London Stock Exchange
INDOPACIF.BO,Indo-Pacific Software,Technical & System Software,India,Bombay Stock Exchange
IDA.DE,Indra Sistemas SA Serie A,Technical & System Software,Germany,XETRA Stock Exchange
TJG.DE,Innofactor Oyj,Technical & System Software,Germany,XETRA Stock Exchange
INTEGHIT.BO,Integrated Hitech Ltd,Technical & System Software,India,Bombay Stock Exchange
IRI.AX,Integrated Research Ltd,Technical & System Software,Australia,Australian Stock Exchange
IGP.L,Intercede Group PLC,Technical & System Software,United Kingdom,London Stock Exchange
IP9A.DE,Internap Corp,Technical & System Software,Germany,XETRA Stock Exchange
INTQ.L,InternetQ PLC,Technical & System Software,United Kingdom,London Stock Exchange
ISH2.DE,Intershop Communications AG,Technical & System Software,Germany,XETRA Stock Exchange
ICS.TO,Intrinsyc Software,Technical & System Software,Canada,Toronto Stock Exchange
ITC.TO,Intrinsyc Technologies Corp,Technical & System Software,Canada,Toronto Stock Exchange
ITU.DE,Intuit Inc,Technical & System Software,Germany,XETRA Stock Exchange
IRE.AX,IRESS Ltd,Technical & System Software,Australia,Australian Stock Exchange
ISD.AX,iSentia Group Ltd,Technical & System Software,Australia,Australian Stock Exchange
ISD.V,iSign Media Solutions Inc,Technical & System Software,Canada,TSX Venture Exchange
LAB.V,ISIS Lab Corp,Technical & System Software,Canada,TSX Venture Exchange
ISR.DE,Isra Vision AG,Technical & System Software,Germany,XETRA Stock Exchange
ITW.MI,It Way,Technical & System Software,Italy,Milan Stock Exchange
IW3.DE,It Way,Technical & System Software,Germany,XETRA Stock Exchange
ITE.PA,Itesoft,Technical & System Software,France,Paris Stock Exchange
IVI.V,Ivrnet Inc,Technical & System Software,Canada,TSX Venture Exchange
IVU.DE,IVU Traffic Technologies AG,Technical & System Software,Germany,XETRA Stock Exchange
JCS.AX,JCurve Solutions Ltd,Technical & System Software,Australia,Australian Stock Exchange
8045.HK,"Jiangsu Nandasoft Co., Ltd.",Technical & System Software,Hong Kong,Hong Kong Stock Exchange
KCKC,"Kaching Kaching, Inc.",Technical & System Software,United States of America,
KLBT.L,Kalibrate Technologies PLC,Technical & System Software,United Kingdom,London Stock Exchange
KERNEX.BO,Kernex Microsystems India Ltd,Technical & System Software,India,Bombay Stock Exchange
KERNEX.NS,Kernex Microsystems India Ltd,Technical & System Software,India,National Stock Exchange of India
KXS.TO,Kinaxis Inc,Technical & System Software,Canada,Toronto Stock Exchange
0268.HK,Kingdee International,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
KDIC.DE,Kingdee International,Technical & System Software,Germany,XETRA Stock Exchange
3K1.DE,Kingsoft Corp Ltd,Technical & System Software,Germany,XETRA Stock Exchange
3888.HK,Kingsoft Corporation Limited,Technical & System Software,Hong Kong,Hong Kong Stock Exchange
KFX.L,Kofax Ltd,Technical & System Software,United Kingdom,London Stock Exchange
LTX.V,Labrador Technologies Inc,Technical & System Software,Canada,TSX Venture Exchange
LET.DE,Lectra,Technical & System Software,Germany,XETRA Stock Exchange
LSS.PA,Lectra,Technical & System Software,France,Paris Stock Exchange
LEENEE.BO,Lee & Nee Softwares,Technical & System Software,India,Bombay Stock Exchange
LTV.V,LeoNovus Inc,Technical & System Software,Canada,TSX Venture Exchange
WHC-P.V,LeoNovus Inc,Technical & System Software,Canada,TSX Venture Exchange
LIN.PA,Linedata Services,Technical & System Software,France,Paris Stock Exchange
LN4.DE,Linedata Services,Technical & System Software,Germany,XETRA Stock Exchange
LINX3.SA,Linx SA,Technical & System Software,Brazil,BOVESPA - Sao Paolo Stock Exchange
MLMOB.PA,Login People,Technical & System Software,France,Paris Stock Exchange
9LG.DE,LogMeIn Inc,Technical & System Software,Germany,XETRA Stock Exchange
LRM.L,Lombard Risk Management PLC,Technical & System Software,United Kingdom,London Stock Exchange
MUS.DE,m + s Elektronik AG,Technical & System Software,Germany,XETRA Stock Exchange
MACC.L,Macromac PLC,Technical & System Software,United Kingdom,London Stock Exchange
MGK.DE,Magic Software Enterprises Ltd,Technical & System Software,Germany,XETRA Stock Exchange
MGX.DE,Magix AG,Technical & System Software,Germany,XETRA Stock Exchange
MANGASOF.BO,Mangalya Soft Tech Ltd,Technical & System Software,India,Bombay Stock Exchange
MHT.DE,Manhattan Associates Inc,Technical & System Software,Germany,XETRA Stock Exchange
MNMA.DE,Mantech International Corp,Technical & System Software,Germany,XETRA Stock Exchange
MARI.L,Marimedia Ltd,Technical & System Software,United Kingdom,London Stock Exchange
D7S.DE,Matica Technologies AG,Technical & System Software,Germany,XETRA Stock Exchange
FCS.AX,MaxSec Group Ltd,Technical & System Software,Australia,Australian Stock Exchange
MEDI.L,Medilink-Global UK Ltd,Technical & System Software,United Kingdom,London Stock Exchange
MEGASOFT.BO,Megasoft Ltd,Technical & System Software,India,Bombay Stock Exchange
MEGASOFT.NS,Megasoft Ltd,Technical & System Software,India,National Stock Exchange of India
MGP.DE,Mentor Graphics Corp,Technical & System Software,Germany,XETRA Stock Exchange
MENT,Mentor Graphics Corp.,Technical & System Software,United States of America,
M3V.DE,MeVis Medical Solutions AG,Technical & System Software,Germany,XETRA Stock Exchange
MCRO.L,Micro Focus International PLC,Technical & System Software,United Kingdom,London Stock Exchange
MCGN.L,Microgen PLC,Technical & System Software,United Kingdom,London Stock Exchange
MS6.DE,Micros Systems Inc,Technical & System Software,Germany,XETRA Stock Exchange
MIGA.DE,MicroStrategy Inc,Technical & System Software,Germany,XETRA Stock Exchange
MIXT,MiX Telematics Limited,Technical & System Software,United States of America,
MOS.L,Mobile Streams PLC,Technical & System Software,United Kingdom,London Stock Exchange
MONI.L,Monitise PLC,Technical & System Software,United Kingdom,London Stock Exchange
MOQ.AX,Montech Holdings Ltd,Technical & System Software,Australia,Australian Stock Exchange
FJH.DE,Msg Life AG,Technical & System Software,Germany,XETRA Stock Exchange
E5C.DE,Myriad Group AG,Technical & System Software,Germany,XETRA Stock Exchange
